CODE_NUTS3,COVID_Mortality_R,POP_DENS,POP 0-14,POP 15-29,POP 30-44,POP 45-59,POP_GROWTH,HOUSEHOLDS,DWELLINGS,SURFACE AREA,NTL_avg,NO2_avg,WIND_Avg,Temp_mean_over12yrs,PRESSURE_avg,PRECIPITATION,SOLAR_RAD_avg,LAI_avg
DE126,4.20411291600506,2135.0,40020.0,65253.0,64561.0,64701.0,4.0,163997,167483,143.28,48.5717595418294,5.21449768913013,2.6624421676,10.6798610885938,0.985896994670232,55.2586800257365,10600.8923950195,0.884287985165914
DE127,16.074810771521,127.0,19093.0,23887.0,23998.0,35011.0,1.0,64308,67248,1112.71,10.3103631826547,4.54309722616993,3.04711062141827,8.57441302087335,0.919167487749032,73.3001403354463,10706.0472978864,1.43278541805547
DE128,7.1016260902817,518.0,76819.0,88467.0,98514.0,131496.0,3.0,262037,266663,1049.26,26.7702989578247,5.21449768913013,2.77757331132889,9.79979553595185,0.969095290369458,72.7620757632785,10768.2884318034,1.61444370210171
DE129,6.38773554774832,1279.0,18379.0,24073.0,23863.0,26152.0,6.0,63454,62076,96.91,28.2326393127441,5.13768056024004,2.73460648457209,9.16070606311162,0.951637730002403,79.8177076975505,10993.3454793294,1.94290121396383
DE12A,17.0829853465948,198.0,22279.0,26670.0,27525.0,38061.0,4.0,73324,77037,788.74,15.3804013994005,5.13768056024004,3.1160349117385,7.77191840166537,0.876494504925277,103.332127941979,11042.4743041992,2.17190275614775
DE12B,11.0489468344767,348.0,27869.0,32712.0,34457.0,48780.0,3.0,90745,92567,567.13,23.6775798797607,5.13768056024004,2.73209324904851,9.11121856598627,0.945341431668827,71.1494710104806,10978.8445085798,1.67777778777209
DE12C,33.2305175440091,135.0,16562.0,20203.0,20227.0,28202.0,2.0,54471,57092,861.15,11.9116159785878,4.86078009555737,3.20277778108915,7.57729745644222,0.863894675423702,117.489930502574,11126.9516499837,2.04157985523343
DE131,34.6216930873462,1511.0,31234.0,57081.0,48938.0,44197.0,5.0,116536,116470,151.48,21.5069446563721,3.33193981868249,3.13636186387804,9.0916088041332,0.933640052047041,96.546875,11436.0468546549,2.20596992118018
DE132,26.8823311145945,192.0,37758.0,43650.0,45446.0,62165.0,6.0,121466,124024,1364.83,16.2803819775581,3.07890541022344,3.266196892542,8.19974811094375,0.90060933898477,100.130617010827,11456.6238175934,2.38543983315694
DE133,25.946441717051,244.0,23740.0,26961.0,29083.0,40138.0,5.0,76056,76910,672.92,16.538690158299,3.33193981868249,2.93412180741628,9.6727358388404,0.964574651482205,88.8117045164108,11317.4311472575,2.34817051142454
DE134,29.0105303546069,230.0,60854.0,72200.0,74628.0,101544.0,4.0,196699,199734,1840.75,16.0865162611008,3.96984275289041,2.97402673508182,9.30260156075978,0.955049977609606,96.639757011876,11194.3702984434,2.09389125867929
DE135,18.7306390029537,181.0,19985.0,23596.0,23718.0,32996.0,3.0,64050,66882,761.67,15.7248264551163,3.76516379356231,2.92237011150078,7.57444704208454,0.877939815598506,84.9735086229112,11193.2835919416,2.02016742588723
DE136,15.5973796402204,206.0,28906.0,36666.0,36995.0,47774.0,3.0,102036,105479,1015.21,13.6305555979411,3.07890541022344,3.36401426626576,6.56166570364601,0.830515045258734,94.0714211199019,11318.910446167,2.39498529334863
DE137,17.1166930549018,191.0,21489.0,24846.0,26002.0,31492.0,5.0,63384,64989,727.07,14.5640430450439,2.82587100176439,2.91293725260982,6.79670786140142,0.844699080067652,78.1500773606477,11264.4519223814,2.49560866636388
DE138,5.9506515963498,350.0,38607.0,55410.0,49851.0,64672.0,4.0,141987,143395,808.73,17.0863094329834,2.82587100176439,2.35691551268101,8.27856480320916,0.918134834617376,72.543576335907,11282.7051981608,2.39063149249112
DE139,27.0409364886908,284.0,33199.0,38010.0,41444.0,55320.0,3.0,108891,111221,798.98,18.4050925771395,3.33193981868249,3.00868056217829,8.29017490301178,0.910363936865771,107.571952290005,11560.0049461082,2.63363604515027
DE13A,20.4759787517843,151.0,24993.0,28565.0,29947.0,39693.0,4.0,79711,83445,1120.52,11.8244948820634,3.07890541022344,2.97580191918782,7.435152097592,0.875439815578007,109.17819974536,11455.4966154553,2.53513983658382
DE141,28.5920507125348,263.0,40779.0,50067.0,51704.0,66999.0,4.0,135836,134950,1081.08,14.3199406351362,3.6227054367015,2.97565105184913,7.1449218673309,0.860509617409358,76.6405888001124,11139.6498374939,2.20034066236244
DE142,26.4219407796234,438.0,31881.0,51537.0,42282.0,48801.0,5.0,106570,103622,513.63,21.1777780532837,5.13768056024004,2.5698330175309,8.41338455889906,0.923643348472459,66.4768518720354,11102.9297136579,2.01634836941957
DE143,41.3685567147002,206.0,25072.0,31629.0,31997.0,45307.0,2.0,88059,90288,908.14,16.7253789034757,3.98177578100221,2.88166665832202,7.10825232236336,0.857807866980632,77.1779515266418,11199.9833231608,2.19118543232188
DE144,6.32906385234294,1066.0,17280.0,27578.0,26417.0,24951.0,6.0,64300,62962,117.46,31.3796291351318,4.0146805577808,2.95052083333333,8.26221069569389,0.899531240264575,65.2893520991008,11053.7990519206,1.55275069475174
DE145,13.2920937603844,144.0,29325.0,34311.0,35401.0,46165.0,4.0,85851,88574,1344.34,12.5520834525426,3.11771372885532,2.99283769668317,7.70003743311071,0.882744759759482,72.1369827494902,11106.1664093616,2.03745894772666
DE146,18.030742415819,142.0,30638.0,35382.0,37204.0,46480.0,6.0,88198,91891,1395.38,12.0951797260958,2.66923031439258,2.60832249249021,7.85457542249302,0.89360134753709,74.6165001193682,11242.6821772257,2.52668406385364
DE147,3.70723931156566,325.0,29593.0,35537.0,37851.0,49963.0,4.0,104497,108982,658.23,15.2855904102325,2.66923031439258,2.1750057687362,8.86329859922407,0.932813071956237,83.4557868639628,11373.2264383952,2.58622376124064
DE148,2.4570887009021,175.0,41238.0,52389.0,51299.0,65886.0,4.0,129108,131006,1616.35,12.3450125564228,2.51258962702078,2.34682626473276,7.87222220909194,0.888360746074141,98.4970152001632,11426.9229254472,3.36781024621203
DE149,27.6597542891827,108.0,18376.0,23292.0,22096.0,31294.0,2.0,58019,60502,1192.17,10.5657405853271,2.66923031439258,2.60173196735836,7.27841849928899,0.870562166862545,74.4918156351362,11249.6141720726,2.32874034358337
DE211,27.8121363380199,1026.0,19091.0,25760.0,30219.0,28429.0,6.0,69229,69274,131.82,40.1527786254883,3.84928704102834,2.6163773338,8.56140060101946,0.915891200304031,61.5353012084961,10993.615641276,1.47572660446167
DE212,15.1276180785212,4746.0,200256.0,283757.0,357407.0,298410.0,5.0,806064,809283,307.68,56.7662035624186,2.61849567562054,2.71690973043442,8.84988425572713,0.901581020653248,80.1744211832682,11217.0415242513,1.42730190555255
DE213,36.1891275273385,1710.0,8688.0,12156.0,13005.0,13413.0,5.0,33072,32879,36.84,26.6215286254883,2.53108999528825,2.19437209020058,8.60759553095947,0.917096353446444,93.6468462944031,11208.9936065674,1.69907410939534
DE214,49.4760041379931,195.0,15455.0,18296.0,19490.0,26299.0,4.0,52640,52374,563.52,15.3081597089767,2.83350101694744,2.23031682893634,8.43002024419062,0.917867479225,81.5065826972326,10907.3191197713,2.48081752768269
DE215,23.6587835599845,126.0,13468.0,17868.0,19058.0,23699.0,3.0,53022,53475,831.87,13.1717170368541,2.53108999528825,2.46588541443149,6.53352862080404,0.784702686282496,118.556351582209,11061.6737238566,2.23088439572148
DE216,7.83392087739914,115.0,18199.0,20986.0,22746.0,30481.0,5.0,60825,61328,1100.3,6.64690176053689,2.61849567562054,2.56202368094371,7.64640756467214,0.828077364426393,103.368144646669,11517.2650662936,2.21246199844018
DE217,21.9790165036556,267.0,22727.0,26237.0,31269.0,36825.0,7.0,70711,69245,573.23,19.6307872136434,3.23389135832444,2.86718749148505,8.11598879727535,0.898467262585958,72.9691635313488,11182.8348417736,2.19018642316785
DE218,3.5083041559371,260.0,22147.0,23299.0,27690.0,34532.0,7.0,64118,62344,544.0,20.1513883590698,2.57479283545439,2.56454717119535,8.44520403631032,0.897127461309234,87.3088106314341,11224.6807581584,2.58561835151452
DE219,15.0388377986149,110.0,20487.0,24087.0,26081.0,30823.0,6.0,58164,58570,1200.31,9.29120388031006,3.84928704102834,2.81072303594327,8.07416938063597,0.889911147601464,65.8503881903256,10881.3162542605,1.88510405758153
DE21A,7.94252500090256,159.0,20696.0,24316.0,27149.0,34769.0,6.0,61509,60503,861.68,13.7445990244548,3.03369618763594,2.61974959662466,8.41646673869003,0.904292930482012,74.0994844147653,11125.5628532641,2.38585215447897
DE21B,25.5699031123019,225.0,26379.0,34884.0,37696.0,42472.0,6.0,83915,82878,791.44,17.4229798750444,3.20123158508517,2.74350566554953,8.16042950214587,0.904463731028415,68.1880145602756,11114.1799632885,1.96403957684835
DE21C,16.3493678244441,507.0,32416.0,35129.0,41318.0,50909.0,6.0,104707,102851,430.4,17.2453705469767,2.61849567562054,2.86450892970675,8.26878309024808,0.889561833725089,78.6636902491252,11287.494434175,2.11488652534974
DE21D,20.2983862782909,88.0,11120.0,14269.0,14618.0,20830.0,4.0,46766,47863,1002.81,7.11742423881184,2.61849567562054,2.68708333571752,6.31778935885523,0.762653932637639,107.997800954183,11716.1945380317,2.04632121419653
DE21E,8.33180583559681,149.0,17294.0,20226.0,20957.0,30090.0,4.0,55211,54818,796.48,12.9340279579163,2.61849567562054,2.92046039634281,7.75723383908108,0.871397242225983,85.1076393127441,11394.5700141059,2.30333557457496
DE21F,10.9997800043999,116.0,13684.0,15669.0,17515.0,24401.0,4.0,49170,50795,857.98,10.2285352186723,2.57479283545439,2.61321855253643,7.29861595113066,0.79692226027449,109.000675360362,11463.4164937337,2.55561985856011
DE21G,23.3683281259466,144.0,16220.0,20210.0,20988.0,27603.0,6.0,51506,50667,797.05,10.3979167461395,2.83350101694744,2.3966608842214,8.28434608200041,0.91112326408426,76.9067127863566,11003.1000223796,2.67000499483827
DE21H,27.3928824160522,528.0,53924.0,56991.0,67617.0,80612.0,6.0,165634,163913,657.35,31.1930552482605,2.61849567562054,2.69221646090349,8.46513304486871,0.887070318683982,87.2737267017365,11288.8594309489,2.04935719966888
DE21I,18.5469495419934,131.0,14240.0,16579.0,18620.0,22899.0,5.0,43830,43795,731.6,12.1905863020155,3.84928704102834,2.82072482258081,8.14713536202908,0.905870944261551,64.6198642253876,11027.5526301066,2.03922144124206
DE21J,16.4561326521017,168.0,18448.0,21880.0,25475.0,30551.0,6.0,57344,56491,752.97,14.1875,3.84928704102834,2.74456018430215,8.34012985367466,0.906580502788226,65.1736758550008,11053.7004281503,1.95908596817876
DE21K,76.064521061081,182.0,36696.0,43639.0,45821.0,63169.0,5.0,121902,121641,1425.51,12.7385622753816,2.57479283545439,2.31123841802279,8.23131363713376,0.88512818031013,95.6574653625488,11215.3849894206,2.53554998088057
DE21L,9.50028500855026,281.0,20309.0,20788.0,22781.0,33121.0,5.0,65820,66203,482.8,16.7928239504496,2.61849567562054,2.79719906250636,8.2237499696513,0.87885994464159,86.6241902669271,11394.5768920898,2.02525576121277
DE21M,49.5528977183143,116.0,23698.0,29608.0,30655.0,41660.0,4.0,85578,87204,1518.78,10.1871528744698,2.53108999528825,2.33178784625203,7.83156995311398,0.858916802003103,102.568627170488,11086.2430048924,2.58171916477484
DE21N,2.21809820260109,140.0,19132.0,22176.0,23262.0,32384.0,4.0,64064,64174,957.07,10.2996795727656,2.61849567562054,2.65174768765767,7.69510417591858,0.861815967907508,96.9936346054077,11509.4501241048,3.02114956275277
DE221,12.4702100537605,1096.0,9366.0,13431.0,14711.0,15587.0,9.0,38229,38163,65.19,35.7986106872559,3.13591203860663,2.53153936068217,8.40928403448058,0.907395007354873,67.520006497701,10935.8463251023,1.73148149914212
DE222,34.5661942620118,748.0,5537.0,12754.0,9431.0,10127.0,5.0,30180,31585,68.89,23.7777786254883,2.37368055631717,2.07233795523643,8.12285872797171,0.920133103926977,75.206018447876,10741.6991780599,2.31790120071835
DE223,100.204584359734,710.0,5733.0,8647.0,9298.0,10985.0,5.0,25055,25049,66.8,27.6666660308838,3.13591203860663,2.14398143688838,8.55723374399046,0.925150456527869,62.5005791982015,10728.8257242839,1.34849373499552
DE224,12.5698675135964,139.0,15633.0,21071.0,21695.0,28696.0,3.0,57075,58167,851.72,12.7506312890486,2.7547962974619,2.26107954166152,7.81897616792809,0.906895518980243,77.3229688875603,10732.4756340258,2.25528549580347
DE225,15.2568878491602,80.0,9638.0,13176.0,13205.0,19690.0,1.0,36437,37810,973.08,9.5571580850161,2.37368055631717,2.85542534622881,6.48739388502306,0.818415796177255,95.4667727682326,10651.5837860107,2.99998583147923
DE226,28.6331359010439,115.0,17727.0,21756.0,23192.0,29062.0,6.0,54932,54496,1053.57,10.4925213960501,3.49259953981748,2.57608617727573,8.33016380494855,0.90438434558037,62.6504628597162,10887.619533441,2.03211325938159
DE227,19.5064245353066,118.0,23288.0,26663.0,29821.0,39233.0,6.0,69454,67553,1333.06,11.3206699034747,3.49259953981748,2.52907816919626,8.30501769022108,0.90477702635176,67.4130923327278,10923.8620437921,2.03330157636627
DE228,16.1751507941477,125.0,24778.0,31262.0,33384.0,46607.0,3.0,89513,90536,1513.95,11.4969617724419,2.46473192250855,2.15952119022085,7.96369396301044,0.906176294543241,77.9512973417316,10744.9685262044,2.59224237471211
DE229,15.4342821129532,80.0,9809.0,12872.0,13284.0,18856.0,2.0,37359,38838,963.8,9.42613624307242,2.7547962974619,3.07977843710354,6.16610040735187,0.815571676407542,90.1864249819801,10603.4517240978,2.83742193553759
DE22A,41.2939884211656,95.0,16098.0,20781.0,21187.0,28912.0,3.0,54232,54467,1267.69,9.09635424613953,2.48132144070347,2.23710213042796,8.25992109610464,0.908655959026267,74.3305120269458,10801.3231290181,2.46325231393178
DE22B,28.8511281785984,84.0,14044.0,16804.0,18146.0,24928.0,3.0,43844,44107,1188.34,10.6266339245964,3.13591203860663,2.33268622918562,8.07452648758155,0.904595433536804,66.1494107101903,10736.1507438891,2.00100547885895
DE22C,10.345327015787,110.0,12927.0,17216.0,18307.0,23340.0,4.0,43152,42296,868.32,11.6501735448837,3.13591203860663,2.28263361797188,8.31236324226484,0.914194025325053,66.9895833622326,10806.5941846443,2.00611567644425
DE231,9.45112586536871,844.0,5254.0,7238.0,7516.0,9595.0,2.0,22841,23334,49.59,27.0069446563721,3.49259953981748,2.51611689726512,8.16603014762707,0.879709192862113,65.7384261290232,10546.2000274658,1.69583332538605
DE232,6.54403151605578,1893.0,18808.0,35852.0,33987.0,30082.0,9.0,91177,92821,79.91,26.4388891220093,3.13591203860663,2.30656825999419,8.58773141385367,0.914207175374031,54.9198498725891,10707.8976542155,1.1178040727973
DE233,46.9682025268893,604.0,5162.0,7581.0,7485.0,9746.0,2.0,23859,24304,69.71,13.65625,2.87570833602437,2.62193287554241,7.51381446350188,0.870322419773965,59.7639716466268,10420.827511742,2.04761905329568
DE234,52.4531564172551,82.0,13050.0,17254.0,17304.0,26146.0,0.0,48279,49634,1240.88,7.68240741093953,3.24112615963375,2.62002924032379,7.8619091411452,0.873557192714591,68.6059334068968,10538.1879679362,2.23088252253649
DE235,16.3993315320099,84.0,16704.0,21441.0,22549.0,31204.0,2.0,59143,61514,1509.5,7.87654320398967,2.7547962974619,2.65019492046875,7.2921722668893,0.869159049240121,68.6151620797944,10591.5100151196,2.62891518583103
DE236,12.7152238627354,100.0,18554.0,23627.0,24264.0,32938.0,5.0,59256,59223,1328.61,9.21712961196899,3.49259953981748,2.76410107811292,7.9439332540507,0.87525044919716,69.9083720136572,10699.218391701,2.0140199970653
DE237,77.2543997968104,66.0,12102.0,15809.0,16378.0,23671.0,-1.0,43567,46497,1410.55,9.64616398584275,2.98965277945002,2.74116285408244,7.36631603904215,0.864430489055082,63.0264160305846,10414.874222101,2.46850957333202
DE238,8.25061235013536,139.0,27612.0,31614.0,36076.0,48064.0,4.0,88007,87900,1376.19,13.888888835907,3.49259953981748,2.43901143588272,8.18274441673466,0.900115057972132,58.6825638939353,10734.0936111749,1.9291050615518
DE239,13.5664041567462,101.0,19342.0,25003.0,26796.0,35920.0,3.0,68975,69134,1441.57,10.968316078186,3.0058101873155,2.55243359845981,7.67476245671053,0.877905698852581,60.5859530766805,10546.5238668877,2.39455877979037
DE23A,192.646411272567,67.0,9024.0,11829.0,11998.0,18073.0,-1.0,34746,36708,1071.12,8.37450398717608,2.98965277945002,3.15664545694987,6.8032697054247,0.843107640536295,62.9974921544393,10323.0516289605,2.32079104140953
DE241,28.2889068909205,1425.0,9598.0,17622.0,15602.0,15801.0,9.0,43876,43535,53.98,21.4083335876465,3.10359722287567,2.39895834525426,8.71018535147111,0.919131944576899,54.9490741093953,10429.8135375977,1.41666667660077
DE242,14.819205690575,1111.0,7889.0,18600.0,12787.0,14631.0,4.0,42365,43073,66.08,35.0138893127441,3.10359722287567,2.68200228611628,7.94994224607944,0.884050930539767,66.7100693384806,10374.4623413086,1.95787979875292
DE243,9.69438452776229,857.0,4812.0,7554.0,7217.0,9225.0,1.0,23096,23929,47.62,35.4930572509766,3.10359722287567,2.66351273987028,8.19472415352033,0.892249229467577,61.306423664093,10279.9670071072,1.59027776122093
DE244,10.8509299246945,795.0,5956.0,8129.0,7772.0,10167.0,3.0,26113,27321,57.31,26.6736106872559,2.98965277945002,3.48425926764806,7.10677080601454,0.849305560191472,66.8240737915039,10169.4022013346,1.93865742286046
DE245,25.0864465387484,126.0,20555.0,24385.0,27040.0,37406.0,2.0,67264,66827,1153.65,12.0273693028618,3.41615509575716,2.69285662472248,8.182240999653,0.896019598158697,62.2201604445775,10469.2769432068,2.01601085683395
DE246,26.9285144115639,82.0,13509.0,15766.0,17616.0,26430.0,-1.0,49505,50915,1258.38,9.31898152033488,2.98965277945002,3.03678172593023,7.24232367987461,0.859724949095763,75.6776961906284,10383.6366660922,2.43812748617377
DE247,34.4510794671566,148.0,11018.0,13169.0,14641.0,21764.0,0.0,41922,42260,583.24,9.65451389551163,3.10359722287567,2.63821374045478,8.22617671386925,0.894620625785104,60.3760931580155,10295.2065813983,1.6665630127067
DE248,3.43698713707564,181.0,16081.0,18978.0,20504.0,29188.0,3.0,54253,54174,635.14,14.3862847089767,3.10359722287567,2.67053755565926,8.1498907374701,0.890897639371731,67.3104426066081,10522.8755086263,2.37455909025101
DE249,33.4843617566733,107.0,11204.0,14066.0,14580.0,24115.0,-2.0,48218,51578,881.7,13.9743056297302,2.98965277945002,3.6295086181525,6.727251658837,0.840047873556614,71.9464962699196,10183.3810591264,2.07421344977159
DE24A,4.45904368376462,103.0,7645.0,9933.0,10906.0,17530.0,-2.0,32764,33465,643.24,9.515625,3.10359722287567,3.18440071520982,7.42824719873843,0.863950613472197,70.9166023466322,10223.2946234809,2.19716633327546
DE24B,15.2937087243657,109.0,8442.0,10871.0,11732.0,18293.0,-1.0,35883,37138,650.21,10.7986111111111,3.10359722287567,2.91245659937461,7.64158708105485,0.876406972296536,67.8373843431473,10307.1149571737,2.10069444504651
DE24C,25.4114411276701,129.0,8459.0,10564.0,11318.0,16744.0,0.0,32203,32445,513.5,11.8115079743522,3.10359722287567,2.63328992327054,8.16030087854112,0.892160008351008,62.1028649012248,10369.7810109456,1.93527778625488
DE24D,55.9131573205324,121.0,8628.0,10801.0,11171.0,18068.0,-1.0,38161,41056,598.78,12.0734127589634,2.98965277945002,3.44529803593953,6.60067998679976,0.837766927666962,67.2011717557907,10246.5404256185,2.14538530380495
DE251,19.1076717301997,420.0,5672.0,7638.0,7564.0,9397.0,5.0,21864,22074,98.72,19.7569446563721,4.0146805577808,3.25732059280078,8.60190970388552,0.89441550647219,63.3402773539225,10759.5709228516,1.99536429511176
DE252,9.84525056162679,1453.0,14924.0,25717.0,22886.0,22503.0,6.0,62577,64517,76.08,46.4652786254883,3.10359722287567,2.4781828324,8.71921301260591,0.916753480831782,61.2968756357829,10566.5421346029,1.55787036816279
DE253,29.72581843783,2020.0,17390.0,22626.0,27032.0,29737.0,7.0,66372,65292,62.6,53.3055572509766,3.476442131952,2.51747683684031,8.88587972273429,0.916782408952713,59.5283568700155,10587.1272583008,1.52328135967255
DE254,10.2148589578531,2783.0,69434.0,98245.0,108489.0,108764.0,4.0,281883,280643,184.47,50.3020839691162,3.476442131952,2.54149303833644,9.09629630607863,0.909311349193255,58.1232643127441,10562.2203979492,1.38514753705577
DE255,4.86795667518559,1007.0,5752.0,6588.0,7360.0,9871.0,4.0,20387,20345,40.35,23.7291660308838,3.84928704102834,2.63109085460504,8.83644386582697,0.905646707241734,59.3920718828837,10631.5537719727,1.76620372136434
DE256,15.1895712743508,94.0,25860.0,31693.0,32672.0,44562.0,3.0,83542,83981,1948.87,10.5470085144043,3.93198379940457,3.24202595402797,8.38940732839466,0.895849965305792,63.2518327236176,10776.1515299479,2.03389042827684
DE257,8.07463902693259,242.0,19829.0,21008.0,24962.0,33044.0,3.0,63014,63609,557.79,21.0873017992292,3.56053241084755,2.60913387272093,8.60987655342453,0.912716051770581,59.4502316051059,10577.5645311144,1.91759327001739
DE258,49.4665290701145,382.0,15875.0,16991.0,20683.0,28855.0,2.0,57424,57838,303.79,16.0729169845581,3.6558549405616,2.74586805105209,8.72275466521581,0.908035875360171,60.0009260177612,10664.2409545898,1.81550926367442
DE259,25.735208104251,214.0,22988.0,26044.0,29972.0,42151.0,4.0,83309,84041,790.02,15.7638888792558,3.476442131952,2.67312243691197,8.1465149429644,0.884662422592993,72.2514146522239,10568.7147804543,2.35762761036555
DE25A,5.99412575675838,79.0,13604.0,16553.0,17491.0,24497.0,3.0,45683,45895,1252.6,8.94403589473051,3.67406944758086,2.96698909572193,8.55553075751024,0.907624829028334,58.934647832598,10645.6561250233,1.75039547201126
DE25B,5.52067888576927,142.0,17267.0,20725.0,22114.0,31639.0,3.0,58374,57907,884.95,12.0566238256601,3.84928704102834,2.79337647647569,8.33821545378305,0.89057975330136,63.6404144691698,10739.4714651397,1.93632693948417
DE25C,26.3874522387114,98.0,12859.0,15733.0,16302.0,22726.0,3.0,44518,44676,959.96,8.79706796010335,3.93198379940457,3.11961278770909,8.20264101720232,0.884981584594105,62.3148147409612,10857.7493730025,2.04446660575046
DE261,1.42352807197358,1126.0,9379.0,12084.0,13817.0,15883.0,4.0,37145,37840,61.68,33.5555572509766,5.29131481802022,2.77870370944341,9.61302083730698,0.956666668256124,66.8263889948527,10429.749593099,1.36045692364375
DE262,33.6159563739588,1502.0,7185.0,9640.0,9549.0,10913.0,3.0,28839,28872,35.25,30.9479169845581,3.72871296863865,2.70344328383605,8.66860530680666,0.912378466377656,53.0988136927287,10429.4647216797,1.07853747904301
DE263,40.8483896307934,1454.0,13479.0,32994.0,24978.0,23496.0,2.0,75715,78511,86.59,23.7083339691162,3.72871296863865,2.81620371341705,9.27824073284864,0.924806130429109,53.4273726145426,10565.3992411296,1.1484375
DE264,24.0705611306286,250.0,23126.0,27574.0,29978.0,44081.0,1.0,81722,83146,690.54,20.4392360448837,5.29131481802022,3.11292823354403,8.64734377594044,0.918098958830039,77.0898149172465,10455.5113037109,2.0964061965545
DE265,17.3987008969997,91.0,12960.0,15819.0,16657.0,25116.0,1.0,50638,52349,1122.76,8.90324064890544,3.72871296863865,3.16291399949636,8.29586448192668,0.886737445608163,67.8515400519738,10370.7902644231,2.10066371206689
DE266,10.01527329177,78.0,10722.0,12858.0,13174.0,19628.0,0.0,36966,39146,1008.73,7.09085651238759,3.72871296863865,3.18290342319579,7.98091932474857,0.877728997774067,64.3314732824053,10288.6880435035,1.69510582430022
DE267,7.08123355088456,89.0,11353.0,13847.0,14592.0,21106.0,1.0,38696,39290,944.61,8.74930558204651,3.41615509575716,2.73030477927791,8.32259354803601,0.898468840039439,59.7679398324754,10424.2752787272,1.76235358401011
DE268,4.40068210572639,133.0,12184.0,15338.0,16223.0,22134.0,3.0,42366,42350,675.82,11.4416665077209,3.72871296863865,2.75847386462348,8.96332670224919,0.926002803302946,52.4908235186622,10590.6112496512,1.27197635599545
DE269,3.88331417565007,180.0,17277.0,21090.0,22152.0,31922.0,1.0,59936,61657,706.94,12.7044751379225,5.29131481802022,3.03339761937106,8.66156764293986,0.926050026107717,74.4384002685547,10591.3518744575,1.81764020695203
DE26A,4.73514742092304,96.0,15941.0,19923.0,20874.0,31703.0,0.0,60611,62236,1305.1,8.62369799613953,4.51001389332944,2.98826196348226,8.62459169445706,0.912442125104092,67.1071888958966,10481.3894415961,1.94356261028184
DE26B,21.6014447046218,138.0,15351.0,18858.0,19764.0,28283.0,2.0,53681,54831,831.34,13.9562500953674,3.72871296863865,2.71269465576519,8.66020623791899,0.912025984941107,53.8210753238562,10448.1885043058,1.31379842438868
DE26C,4.31770939348519,168.0,22147.0,25957.0,28973.0,38997.0,2.0,77054,78500,956.65,14.2748840649923,3.87169676320972,2.92532618298675,8.94844803150221,0.920427707108584,55.8896254337195,10624.6408210523,1.15351655254973
DE271,5.40843851619489,2016.0,38165.0,60845.0,62547.0,60003.0,7.0,157633,155061,145.32,54.6319427490234,3.23389135832444,2.99291088183721,8.16383111632119,0.893229169150194,74.3463538487752,11167.364440918,1.76091917231679
DE272,11.4108357296088,1093.0,5933.0,7346.0,7843.0,9744.0,5.0,22735,22457,39.72,16.6128468513489,2.51258962702078,2.76187789440155,7.36219619074836,0.854363422840834,100.350115935008,11494.3859761556,2.21527775128682
DE273,14.5249611457289,1089.0,8893.0,13389.0,12945.0,14076.0,6.0,36109,35414,62.67,30.0277786254883,2.51258962702078,2.3082754611969,7.19155096511046,0.852199067672094,115.634838104248,11586.1074625651,3.37033026559012
DE274,0.0,625.0,6043.0,7597.0,8149.0,9714.0,5.0,22284,21943,69.37,24.5208339691162,2.51258962702078,2.63929396867752,7.952025333109,0.88468170662721,85.0462973912557,11311.9478352865,2.48914316296577
DE275,14.9565139357319,171.0,19731.0,21878.0,24340.0,32830.0,4.0,60218,59624,772.21,15.1836421224806,3.23389135832444,2.9419367423764,8.15686731890525,0.897891593752084,70.7343752119276,11131.2967913592,2.21803652097101
DE276,4.35973350138124,236.0,36304.0,41186.0,45466.0,61194.0,5.0,117189,115609,1059.56,16.6567460468837,3.24876322536261,2.98600590048414,8.12025462085325,0.895326707173478,73.1071653077097,11171.8438202829,2.40365247488022
DE277,30.3363146608086,121.0,13302.0,16600.0,16905.0,23082.0,3.0,42808,42398,783.78,13.2413196563721,3.93198379940457,3.01449390433051,8.41544088133202,0.91158196397803,64.3069760004679,11038.005748402,2.19672875245412
DE278,3.19119230922653,164.0,17546.0,22087.0,22798.0,30187.0,4.0,57037,56758,754.69,14.6458333333333,3.26363509240079,2.96523919591197,8.19176310138708,0.903705635280521,73.175861676534,11156.6543194806,2.42604456372457
DE279,14.9666990945147,337.0,24452.0,30276.0,32958.0,39682.0,4.0,83157,83296,510.44,17.4990081105913,3.26363509240079,2.86553818980853,8.21828696317971,0.904425642763575,69.7081886132558,11139.7770131429,2.20617554382402
DE27A,9.83320427252726,252.0,10866.0,13152.0,14103.0,19641.0,3.0,40525,41914,320.03,14.8333336512248,2.51258962702078,2.10559411181344,7.97089116875496,0.882154708107313,124.599343829685,11611.2667982313,3.37535554596356
DE27B,27.7884656491813,101.0,20182.0,23555.0,24574.0,33153.0,4.0,65922,66915,1381.03,10.9058641903102,2.56554265132066,2.6654835332323,7.09925415087491,0.83360885773544,104.971739821964,11571.2848149052,3.21317362604719
DE27C,9.73405179906136,117.0,20199.0,24790.0,25187.0,33993.0,5.0,65941,65718,1217.22,11.7828703562419,2.56554265132066,2.81515817774667,7.78563272822648,0.883043978114923,86.2086034986708,11327.4135457357,2.82929611307943
DE27D,17.1704578539914,105.0,18871.0,23201.0,24871.0,31648.0,3.0,60212,60259,1260.51,10.7411265903049,3.93198379940457,3.11618327977611,8.24412105828364,0.898985222128092,63.5131059908399,10944.8172332165,2.07426385482152
